FID,lng,lat,Date
431,-74.27950504,40.81629274,20218
432,-74.27980094,40.81659796,20198
433,-74.28000292,40.81667703,20218
434,-74.28034064,40.81693629,20218
435,-74.28068489,40.81718711,20218
436,-74.28096924,40.81735369,20218
437,-74.28138144,40.81753868,20218
438,-74.28159801,40.81761488,20218
439,-74.28193537,40.81770556,20218
440,-74.28217003,40.81775104,20218
441,-74.28243835,40.81786745,20218
442,-74.28281321,40.81788798,20218
444,-74.28365086,40.8178115,20218
443,-74.28317411,40.81780889,20218
445,-74.28401211,40.81781174,20218
446,-74.28436835,40.81781294,20218
447,-74.28479988,40.81789946,20218
448,-74.28515585,40.81792104,20218
449,-74.2855129,40.81796735,20218
452,-74.28606314,40.81795153,20218
451,-74.2858754,40.81803943,20218
450,-74.28571908,40.81787304,20218
454,-74.28660533,40.81814306,20218
455,-74.28680703,40.81823949,20218
456,-74.28699585,40.81834716,20218
453,-74.28639753,40.81810705,20198
457,-74.28734197,40.81859355,20218
458,-74.2875802,40.81879198,20218
459,-74.28766006,40.8188597,20218
461,-74.28816491,40.81927717,20218
460,-74.28790948,40.81906436,20218
462,-74.28834038,40.81942323,20218
463,-74.28843206,40.8194953,20218
464,-74.28871944,40.81970102,20218
465,-74.28891524,40.81983122,20218
466,-74.28929161,40.82008422,20218
467,-74.28956243,40.82026856,20218
468,-74.28975035,40.82038236,20218
469,-74.28995689,40.82047426,20218
470,-74.29017757,40.82054061,20218
471,-74.29050345,40.82059327,20218
472,-74.29085717,40.82061181,20218
473,-74.29144965,40.82065475,20218
474,-74.29181161,40.82065823,20218
476,-74.2926621,40.8206733,20218
475,-74.29217687,40.82065403,20218
477,-74.29314151,40.82069101,20218
478,-74.29361966,40.82071065,20218
479,-74.29402602,40.82082747,20218
480,-74.29439808,40.82074696,20218
481,-74.29475529,40.82076431,20218
482,-74.29523442,40.82078883,20218
483,-74.29559279,40.82080717,20218
484,-74.29595733,40.82082569,20218
486,-74.29676474,40.82089858,20218
487,-74.29704414,40.82094731,20218
485,-74.29644657,40.82085493,20218
488,-74.29724942,40.82106404,20218
489,-74.29760617,40.82112654,20218
490,-74.29796077,40.82118791,20218
491,-74.29833184,40.82117493,20218
493,-74.29913039,40.82138538,20169
495,-74.29987834,40.82145487,20218
492,-74.29868877,40.82126112,20138
496,-74.30011423,40.82153395,20218
498,-74.30066327,40.82172274,20218
497,-74.3003435,40.82158663,20218
501,-74.30143235,40.82180752,20218
499,-74.300933,40.82170651,20218
500,-74.30105743,40.821737,20218
502,-74.30164174,40.82191456,20218
503,-74.30200645,40.82193746,20218
504,-74.30236444,40.8219298,20218
505,-74.30272208,40.82180716,20218
506,-74.30297596,40.82176249,20218
507,-74.30346062,40.82173739,20218
508,-74.30370519,40.821682,20218
509,-74.30405897,40.82159741,20218
510,-74.30440685,40.82151628,20218
511,-74.30475042,40.82142778,20218
512,-74.30508881,40.82127404,20218
514,-74.30562825,40.82112789,20218
515,-74.3059661,40.82113498,20218
513,-74.30544617,40.82127035,20218
516,-74.30630788,40.82104041,20218
517,-74.30652371,40.82096799,20218
519,-74.30702582,40.82072891,20218
518,-74.30683201,40.82083342,20218
520,-74.30730556,40.82055449,20218
522,-74.30783605,40.82025243,20218
521,-74.30763428,40.82035673,20218
523,-74.30802269,40.82004999,20227
524,-74.30844155,40.819991,20227
525,-74.30868477,40.81994001,20227
526,-74.30910389,40.81975782,20218
527,-74.30959641,40.81983056,20227
528,-74.3098433,40.8198106,20227
529,-74.31008303,40.81979545,20227
530,-74.31045067,40.81977403,20227
531,-74.31081366,40.81974615,20227
533,-74.31141065,40.81965725,20227
532,-74.31114765,40.81960338,20218
534,-74.31168484,40.81949117,20218
535,-74.31201524,40.81939959,20218
537,-74.31288444,40.81924871,20227
536,-74.31252924,40.81935079,20227
538,-74.31334795,40.81910772,20227
539,-74.31357201,40.81904033,20227
540,-74.31391691,40.81893652,20227
541,-74.31425331,40.81883446,20227
542,-74.31459185,40.81873504,20227
543,-74.31482226,40.81867539,20227
544,-74.3150704,40.81862077,20227
545,-74.31535872,40.81859087,20227
546,-74.31548467,40.818589,20227
547,-74.31598729,40.81858532,20227
548,-74.31624384,40.81858945,20227
549,-74.31662839,40.818595,20227
550,-74.3168853,40.81859752,20227
551,-74.31714265,40.81860032,20227
552,-74.31765636,40.81857693,20227
553,-74.31791407,40.81855129,20227
554,-74.31817187,40.81852626,20227
556,-74.31894329,40.81845325,20227
555,-74.31855803,40.81848929,20227
557,-74.31920109,40.81843003,20227
558,-74.31945799,40.81840812,20227
559,-74.31983806,40.81839668,20227
560,-74.32032939,40.81842526,20227
562,-74.32067974,40.81849365,20227
563,-74.32101988,40.81858649,20227
561,-74.32044853,40.81844451,20227
564,-74.32134973,40.81870608,20227
565,-74.32170706,40.8188766,20227
566,-74.32198929,40.8190498,20227
567,-74.32224368,40.81923059,20227
568,-74.32243219,40.81937767,20227
569,-74.32269105,40.81955577,20227
570,-74.32306682,40.81982976,20227
571,-74.32333902,40.82002629,20227
572,-74.32356333,40.8201873,20227
574,-74.32398296,40.82045555,20227
575,-74.32408419,40.82050752,20227
573,-74.32387984,40.82036307,20138
576,-74.32429114,40.8206022,20227
577,-74.32450838,40.82068806,20227
578,-74.32469447,40.82069784,20198
579,-74.32500444,40.82086727,20227
580,-74.32528864,40.82086052,20218
582,-74.32598314,40.82125035,20227
583,-74.32619689,40.82136534,20218
584,-74.32633017,40.82144271,20227
585,-74.32650954,40.82143535,20218
581,-74.32562116,40.82097052,20218
586,-74.32667871,40.82131178,20227
587,-74.32693963,40.82109187,20227
588,-74.32715382,40.8209153,20227
590,-74.3276489,40.82049567,20227
589,-74.32741045,40.82070159,20227
593,-74.32823365,40.81997782,20227
592,-74.32798428,40.82020152,20227
591,-74.32781323,40.82035295,20227
594,-74.32845706,40.81977893,20227
595,-74.32873418,40.819529,20227
596,-74.32892501,40.81935235,20227
598,-74.3292092,40.81905727,20227
599,-74.32937407,40.81877758,20227
597,-74.32912882,40.81915398,20227
600,-74.32949849,40.81857422,20227
601,-74.32962505,40.81837078,20227
603,-74.32990762,40.81798177,20227
604,-74.32999221,40.81789596,20227
602,-74.32982975,40.81807227,20227
605,-74.33017435,40.81773347,20227
608,-74.33082301,40.81730201,20227
606,-74.33047698,40.81750305,20227
607,-74.33070334,40.81736553,20227
611,-74.33174197,40.81690217,20227
609,-74.33107363,40.8171852,20227
610,-74.33133552,40.81707417,20227
612,-74.33202195,40.81678505,20227
613,-74.33230828,40.81666867,20227
615,-74.33288523,40.81642706,20227
616,-74.33302943,40.81636513,20227
617,-74.33317084,40.81630032,20227
614,-74.33259658,40.81654878,20227
618,-74.33356368,40.8160833,20227
620,-74.33395679,40.81579244,20227
619,-74.33379765,40.81592218,20227
621,-74.33405954,40.81570274,20227
622,-74.3342305,40.81553619,20218
623,-74.3343891,40.8153622,20227
628,-74.33509529,40.81420126,20227
627,-74.33489695,40.81452722,20227
625,-74.33466155,40.81492342,20227
626,-74.33477836,40.81472327,20227
624,-74.33458359,40.81505629,20227
629,-74.33528719,40.81388156,20227
631,-74.33567734,40.81326158,20227
630,-74.33548285,40.81357354,20227
633,-74.33604073,40.81265454,20227
634,-74.33615655,40.81247015,20227
637,-74.33671201,40.81159257,20227
638,-74.33683069,40.81141166,20227
635,-74.33634978,40.81215847,20227
632,-74.33586073,40.81295577,20227
639,-74.33703941,40.81107015,20227
636,-74.3365117,40.81190011,20227
641,-74.33739053,40.81046643,20227
640,-74.33719184,40.81079886,20227
642,-74.337552,40.81019827,20227
643,-74.33771248,40.80993578,20227
645,-74.33813708,40.80926164,20227
648,-74.33861467,40.80855186,20227
646,-74.33831116,40.80900909,20227
644,-74.3378965,40.80964247,20227
647,-74.33847012,40.80877827,20227
649,-74.33877676,40.80830013,20227
650,-74.33895532,40.80800086,20218
652,-74.33921783,40.80749163,20227
653,-74.33937472,40.80725713,20227
651,-74.33914175,40.80780641,20218
654,-74.33957306,40.80707217,20227
656,-74.33989581,40.80639984,20218
655,-74.33968476,40.80673564,20218
657,-74.34009217,40.80607814,20218
659,-74.340352,40.80566344,20218
658,-74.34018964,40.80591809,20218
661,-74.34057226,40.80530102,20218
660,-74.3404125,40.80547392,20218
662,-74.34070124,40.80505968,20218
665,-74.34092177,40.80438242,20218
666,-74.34102604,40.80421525,20218
663,-74.34073543,40.80486221,20218
664,-74.34086135,40.80469306,20218
669,-74.34117685,40.80340827,20218
667,-74.34107365,40.80403878,20218
668,-74.34114534,40.80367888,20218
670,-74.34119537,40.80310524,20218
671,-74.34121086,40.80282094,20218
672,-74.34123332,40.80245919,20218
673,-74.34124791,40.80218721,20218
674,-74.34126152,40.80191621,20218
675,-74.34122634,40.80155596,20218
676,-74.3412898,40.8013749,20218
677,-74.34130483,40.80109249,20218
678,-74.34131942,40.8008205,20218
681,-74.34132703,40.79983233,20218
680,-74.34130824,40.80023434,20218
679,-74.34128935,40.80053017,20218
682,-74.34134609,40.79947461,20218
683,-74.34139281,40.79924062,20227
685,-74.3414356,40.79857717,20227
686,-74.34144848,40.79838577,20227
687,-74.34146943,40.79811909,20227
684,-74.34141832,40.79886102,20227
689,-74.34152921,40.79738665,20227
688,-74.34149717,40.7978382,20227
690,-74.34154541,40.79711924,20227
691,-74.34152098,40.79681671,20218
692,-74.34160762,40.7966181,202110
693,-74.3416001,40.79630502,20218
694,-74.34163116,40.79612268,20218
695,-74.34168459,40.79576111,20218
696,-74.34170598,40.79556869,20218
697,-74.34172836,40.79529632,20227
698,-74.34174706,40.79500511,20227
699,-74.34177704,40.79481606,20227
700,-74.34181974,40.79463285,20227
702,-74.34201709,40.79419296,20227
703,-74.34207311,40.79411031,20227
704,-74.34226805,40.79387882,20227
701,-74.34192123,40.79436451,20227
705,-74.3425012,40.79365353,20227
706,-74.34267725,40.79351414,20227
708,-74.34313441,40.7931856,20227
707,-74.34286099,40.79338223,20227
710,-74.34359096,40.79285997,20227
709,-74.34331771,40.79305513,20227
711,-74.34395755,40.7925979,20227
712,-74.34423491,40.79240316,20227
713,-74.34460079,40.79214882,20227
714,-74.34488969,40.79194656,20227
715,-74.34517922,40.79174159,20227
716,-74.34548128,40.79152765,20227
717,-74.34569,40.79137889,20227
718,-74.34612586,40.79106984,20227
719,-74.34634773,40.7909131,20227
720,-74.34688409,40.79070108,20227
721,-74.34711222,40.79037461,20227
722,-74.34733051,40.79022242,20227
723,-74.34754951,40.7900686,20227
724,-74.347876,40.7898357,20227
726,-74.34827194,40.78954575,20218
725,-74.34808758,40.78968055,20227
727,-74.34842695,40.78941579,20227
729,-74.34898282,40.78891654,20227
728,-74.34876114,40.78912663,20227
730,-74.34919646,40.78870283,20227
731,-74.34940516,40.78849018,20227
732,-74.34968959,40.78819343,20227
733,-74.3499042,40.78796327,20227
734,-74.35006234,40.78779806,20227
735,-74.35019444,40.78765579,202011
736,-74.35035786,40.78748037,20227
737,-74.35043626,40.78740465,20227
738,-74.35078208,40.78714891,20227
739,-74.35098004,40.78703545,20227
740,-74.351081,40.7869811,20227
741,-74.3512284,40.78689797,20227
743,-74.35175106,40.78650403,20227
742,-74.35142046,40.78678059,20227
744,-74.35189237,40.78635089,20227
745,-74.35201659,40.78618813,20227
746,-74.35212157,40.78601132,20227
747,-74.35222404,40.78583092,20227
748,-74.35231488,40.78563216,20227
749,-74.35244143,40.7853311,20227
750,-74.3526061,40.78499563,20227
751,-74.35274375,40.7847096,20227
752,-74.35286922,40.78443259,20227
753,-74.35301474,40.78415368,20227
754,-74.35316849,40.78383766,20227
755,-74.35331974,40.78351813,20227
756,-74.35353247,40.78308092,20227
757,-74.35363825,40.78285767,20227
758,-74.35379711,40.78252131,20227
759,-74.35395856,40.78217889,20227
760,-74.35406005,40.781953,20227
761,-74.35416153,40.78171829,20227
762,-74.35431895,40.78135351,20227
763,-74.35437373,40.78123248,20227
764,-74.35453875,40.78087977,20227
765,-74.35464892,40.78065915,20227
767,-74.35471998,40.78020191,202111
766,-74.35476706,40.78042711,20227
768,-74.35483776,40.7799496,202111
769,-74.35491857,40.77978202,202111
770,-74.35495902,40.77969763,202111
771,-74.35531163,40.77939788,20227
773,-74.35548767,40.77904441,20227
772,-74.35542994,40.77916639,20227
774,-74.35566057,40.77869579,20227
775,-74.35577825,40.77846149,20227
776,-74.3558937,40.77822703,20227
777,-74.35600951,40.77799964,20227
778,-74.35617319,40.77765576,20227
779,-74.35632256,40.77735606,20227
780,-74.35644785,40.77712477,20227
781,-74.35662004,40.77677211,20227
782,-74.35677235,40.77644536,20227
783,-74.35690624,40.77617625,20227
784,-74.35703072,40.77591798,20227
787,-74.35732739,40.7753084,20227
785,-74.35718394,40.77558969,20227
786,-74.3572711,40.77542191,20227
788,-74.35741903,40.7750824,20227
789,-74.35741152,40.77498238,20227
790,-74.35708513,40.7747657,20227
791,-74.35686015,40.77467857,20227
792,-74.35664214,40.77459209,20227
794,-74.35609318,40.77435975,20227
793,-74.35631325,40.77445488,20227
795,-74.35588493,40.77426943,20227
796,-74.3556271,40.77415533,20227
798,-74.35511904,40.77392299,20227
797,-74.35542251,40.77406302,20227
801,-74.35436567,40.77349704,20227
799,-74.35482227,40.77378193,20227
800,-74.35443852,40.77370531,20198
802,-74.35422275,40.7733846,20227
803,-74.35413621,40.77331165,20227
804,-74.3539352,40.77312342,20227
805,-74.35373205,40.77288487,20227
807,-74.35344369,40.77247692,20227
806,-74.35355628,40.77264106,20227
808,-74.35333281,40.77231105,20227
809,-74.35316321,40.77206613,20227
810,-74.35297491,40.77182843,20227
811,-74.35276433,40.77160439,20227
812,-74.35261532,40.77146567,20227
814,-74.35215594,40.77110282,20227
813,-74.35238415,40.7712722,20227
815,-74.35185281,40.77091485,20227
816,-74.35158477,40.77078658,20227
818,-74.3511415,40.77061381,20227
817,-74.35136398,40.77069684,20227
819,-74.35075335,40.77046731,20227
821,-74.35009841,40.77022078,20227
820,-74.35042284,40.77034382,20227
822,-74.34976369,40.7700927,20227
823,-74.3494415,40.76996054,20227
824,-74.34903285,40.76992165,20227
825,-74.34889547,40.76974546,20227
826,-74.34859682,40.76975372,20227
827,-74.34838328,40.76966748,20227
828,-74.34805983,40.76953869,20227
829,-74.34773361,40.76941691,20227
830,-74.34751676,40.76933699,20227
831,-74.34715715,40.76908632,20227
832,-74.34675629,40.76905966,20227
833,-74.34636965,40.76878887,20227
834,-74.34600826,40.76865338,20227
835,-74.34564659,40.76851688,20227
836,-74.34527946,40.76837908,20227
837,-74.34466263,40.76814345,20227
838,-74.34429962,40.76814045,20227
839,-74.34396373,40.76788241,20227
841,-74.34302988,40.76764682,20227
840,-74.34352052,40.76783486,20227
842,-74.34269998,40.76752414,20227
843,-74.3422642,40.76736301,20227
844,-74.34192687,40.7672331,20227
845,-74.34149503,40.76706988,20227
846,-74.34106828,40.76690939,20227
847,-74.34062552,40.76674065,20227
848,-74.34028353,40.76661085,20227
849,-74.33981955,40.76643599,20227
850,-74.33946637,40.76630615,20227
851,-74.33911221,40.76618507,20227
852,-74.33864286,40.76601934,20227
853,-74.33830194,40.76589187,20227
854,-74.33795942,40.76576546,20227
855,-74.33761796,40.76564108,20227
856,-74.3373917,40.76555886,20227
857,-74.33694454,40.765395,20227
859,-74.33623486,40.76513113,20227
858,-74.33661176,40.76527046,20227
860,-74.33580417,40.76497264,20227
861,-74.33548509,40.76485958,20227
862,-74.335108,40.76471946,20227
863,-74.33478221,40.76459988,20227
864,-74.33444898,40.76447701,20227
865,-74.33412282,40.76434818,20227
866,-74.33380177,40.76421892,20227
867,-74.33347848,40.76409886,20227
868,-74.33336973,40.76406061,20227
869,-74.33309539,40.76396386,20227
870,-74.33287503,40.76388448,20227
871,-74.3326527,40.76380143,20227
872,-74.33232296,40.76368002,20227
873,-74.33199724,40.76355984,20227
874,-74.33166634,40.76343917,20227
876,-74.33109968,40.76323283,20227
875,-74.33133105,40.76331601,20227
877,-74.3308214,40.76312225,20218
878,-74.33059996,40.76303947,20218
879,-74.33042757,40.76331139,20227
880,-74.33031658,40.76347972,20227
882,-74.33000116,40.76397014,20227
881,-74.33015815,40.76372505,20227
883,-74.32980836,40.76431641,20227
884,-74.32972091,40.76450866,20227
886,-74.32950457,40.76513301,20227
885,-74.32960052,40.76481571,20227
887,-74.32945776,40.76535081,20227
888,-74.32943995,40.76546023,20227
889,-74.32941766,40.76567684,20227
891,-74.32940907,40.76600067,20227
890,-74.32940853,40.7658924,20227
892,-74.3294284,40.7662143,20227
893,-74.32944791,40.76643097,20227
894,-74.3294907,40.76674985,20227
895,-74.32950547,40.76685571,20227
896,-74.32954959,40.76717048,20227
898,-74.32962997,40.76767707,20227
897,-74.32957976,40.76737806,20227
899,-74.32966927,40.76798467,20227
900,-74.32972843,40.76840284,20227
901,-74.3297654,40.76861679,20227
902,-74.32981275,40.76894211,20227
903,-74.32983387,40.76915401,20227
904,-74.32986699,40.76936487,20227
905,-74.32989769,40.76968213,20227
906,-74.32989491,40.76989592,20227
907,-74.32985392,40.7702092,20227
909,-74.32968806,40.77067904,20227
908,-74.32976754,40.77049943,20227
910,-74.32965378,40.77103692,20218
911,-74.32935733,40.77118017,20227
912,-74.32928778,40.77125893,20227
913,-74.32905963,40.77147849,20227
914,-74.32880829,40.77166827,20227
915,-74.32843889,40.77188422,20227
916,-74.32825236,40.77197489,20227
917,-74.32802555,40.77207476,20227
918,-74.32777412,40.77235935,20218
919,-74.32740633,40.77235003,20227
920,-74.32713583,40.77246835,20227
921,-74.32676509,40.77271857,20218
922,-74.32648994,40.77287306,20218
923,-74.32611883,40.77308966,20218
924,-74.3259374,40.77320532,20218
925,-74.32575256,40.77332164,20218
926,-74.32530502,40.77344766,20227
927,-74.32506155,40.77362381,20227
928,-74.324893,40.77375174,20227
929,-74.32460863,40.77396302,20227
930,-74.32451492,40.77422112,20218
931,-74.32425802,40.7743859,20218
932,-74.32408912,40.77451415,20218
933,-74.32383446,40.77470737,20218
934,-74.32355089,40.77486368,20188
935,-74.32328451,40.77511758,20218
936,-74.32311507,40.77524402,20218
937,-74.32285933,40.7754306,20218
938,-74.3225951,40.77561403,20218
939,-74.3223553,40.77568891,20227
940,-74.32219337,40.77589952,20218
941,-74.32193442,40.77609213,20218
942,-74.32166266,40.77628831,20218
943,-74.32138419,40.77648915,20218
944,-74.32110205,40.77668932,20218
945,-74.32072055,40.77690399,20227
950,-74.31920467,40.77799196,20227
952,-74.3187136,40.77834346,20227
951,-74.31893649,40.77818425,20227
953,-74.31844533,40.77853234,20227
954,-74.31827078,40.77865655,20227
955,-74.31800394,40.77884502,20227
957,-74.31756945,40.7791582,20227
956,-74.31783253,40.77896996,20227
958,-74.31737538,40.77933309,20227
959,-74.3172344,40.77948141,20227
960,-74.31704212,40.77971915,20227
961,-74.31692889,40.77988377,20227
963,-74.31674664,40.78014146,20227
962,-74.31680688,40.7800615,20227
965,-74.31641956,40.78061367,20227
966,-74.31631044,40.78077908,20227
964,-74.31657862,40.78036725,20227
967,-74.31625404,40.7808601,20227
968,-74.31609722,40.78105841,20227
969,-74.31602981,40.78113593,20227
970,-74.31582321,40.78136459,20227
971,-74.31561751,40.78159449,20227
972,-74.31549129,40.78175315,20227
974,-74.31522087,40.78216616,20227
973,-74.31536884,40.78198964,202010
979,-74.31454835,40.78335175,20227
978,-74.31463768,40.78318224,20227
975,-74.31501982,40.78250577,20227
977,-74.31477545,40.78292896,20227
976,-74.31491983,40.78267418,20227
980,-74.31448685,40.78370341,20188
981,-74.3143422,40.78389683,202010
982,-74.31426101,40.78400109,20227
984,-74.31422457,40.78461326,202010
983,-74.31414893,40.78432393,20227
985,-74.31395862,40.78485642,20227
987,-74.31373546,40.78538404,20227
986,-74.31385004,40.78512129,20227
988,-74.31361847,40.78564684,20227
